Years,predicted_mean,% Change
2018,6.0,
2019,27.84975337833995,364.1625563056659
2020,29.39528706718886,5.549541742265274
2021,9.397976219180272,-68.02896941370464
2022,13.282084919691115,41.329203329795504
2024,29.262142132719685,120.312867367213
2025,29.178568530901487,-0.28560315727791385
2026,29.178568530901487,0.0
2027,29.178568530901487,0.0
2028,29.178568530901487,0.0
2029,29.178568530901487,0.0
2030,29.178568530901487,0.0
2031,29.178568530901487,0.0
2032,29.178568530901487,0.0
2033,29.178568530901487,0.0
2034,29.178568530901487,0.0
2035,29.178568530901487,0.0
2036,29.178568530901487,0.0
2037,29.178568530901487,0.0
2038,29.178568530901487,0.0
2039,29.178568530901487,0.0
2040,29.178568530901487,0.0
2041,29.178568530901487,0.0
2042,29.178568530901487,0.0
2043,29.178568530901487,0.0
2044,29.178568530901487,0.0
2045,29.178568530901487,0.0
2046,29.178568530901487,0.0
2047,29.178568530901487,0.0
2048,29.178568530901487,0.0
2049,29.178568530901487,0.0
2050,29.178568530901487,0.0
2051,29.178568530901487,0.0
2052,29.178568530901487,0.0
2053,29.178568530901487,0.0
2054,29.178568530901487,0.0
2055,29.178568530901487,0.0
2056,29.178568530901487,0.0
2057,29.178568530901487,0.0
2058,29.178568530901487,0.0
2059,29.178568530901487,0.0
2060,29.178568530901487,0.0
2061,29.178568530901487,0.0
2062,29.178568530901487,0.0
2063,29.178568530901487,0.0
2064,29.178568530901487,0.0
2065,29.178568530901487,0.0
2066,29.178568530901487,0.0
2067,29.178568530901487,0.0
2068,29.178568530901487,0.0
2069,29.178568530901487,0.0
2070,29.178568530901487,0.0
2071,29.178568530901487,0.0
2072,29.178568530901487,0.0
2073,29.178568530901487,0.0
2074,29.178568530901487,0.0
2075,29.178568530901487,0.0
2076,29.178568530901487,0.0
2077,29.178568530901487,0.0
2078,29.178568530901487,0.0
2079,29.178568530901487,0.0
2080,29.178568530901487,0.0
2081,29.178568530901487,0.0
2082,29.178568530901487,0.0
2083,29.178568530901487,0.0
2084,29.178568530901487,0.0
2085,29.178568530901487,0.0
2086,29.178568530901487,0.0
2087,29.178568530901487,0.0
2088,29.178568530901487,0.0
2089,29.178568530901487,0.0
2090,29.178568530901487,0.0
2091,29.178568530901487,0.0
