Years,predicted_mean,% Change
2018,150.0,
2019,867.9958545086052,478.6639030057368
2020,862.3178845875673,-0.6541471242685115
2021,514.0957419326866,-40.382108370792956
2024,862.2268528794989,67.71717455547319
2025,864.9931383200626,0.32083035123824377
2026,864.9931384233224,1.1937650867821503e-08
2027,864.9931382168722,-2.386726372094472e-08
2028,864.9931383199931,1.1921574838424931e-08
2029,864.9931383200626,8.038014698286133e-12
2030,866.234653112696,0.14352886024560085
2031,863.7516235274292,-0.2866463003234121
2032,864.9931383200626,0.1437351616849325
2033,864.9931899649051,5.9705493882233895e-06
2034,864.9930866752201,-1.1941098065904043e-05
2035,864.9931383200626,5.970549743494757e-06
2036,864.9931383200626,0.0
2037,865.1081001362319,0.013290488800010714
2038,864.8781765038933,-0.026577445327624627
2039,864.9931383200626,0.01329225540571688
2040,865.0003507247528,0.0008338106247007815
2041,864.9859259153724,-0.0016676073447130513
2042,864.9931383200626,0.0008338175771616108
2043,864.9931383200626,0.0
2044,864.9954971686226,0.00027270141871316156
2045,864.9907794715026,-0.0005454013501160482
2046,864.9931383200626,0.0002727021623849524
2047,865.2356582621923,0.028037209936804253
2048,864.7506183779329,-0.056058702577455044
2049,864.9931383200626,0.028045072992788356
2050,864.9931383200627,2.220446049250313e-14
2051,864.9931503709837,1.3931811038148112e-06
2052,864.9931262691413,-2.786362229834083e-06
2053,864.9931383200626,1.3931811704281927e-06
2054,866.7601320180695,0.2042783485472155
2055,863.2261446220556,-0.40772380563763866
2056,864.9931383200626,0.204696499175272
2057,864.9931383205436,5.559996907322784e-11
2058,864.9931383375394,1.9648505045211095e-09
2059,864.9931383021047,-4.096534222952641e-09
2060,864.9931383200626,2.0760726471280577e-09
2061,867.621417291604,0.30384969025833986
2062,862.3648593485211,-0.6058584813975476
2063,864.9931383200626,0.3047757504320181
2064,864.9931388739076,6.402882668510301e-08
2065,864.9931377662272,-1.2805655424941165e-07
2066,864.9931383200532,6.402662844351426e-08
2067,864.9931383200626,1.0880185641326534e-12
2068,865.7817885138815,0.09117415605752743
2069,864.2044881262437,-0.1821822090234959
2070,864.9931383200626,0.09125735918460443
2071,864.9933423262514,2.3584717578906123e-05
2072,864.9929343138738,-4.7169424055582e-05
2073,864.9931383200626,2.3584723152225706e-05
2074,864.9931383200626,0.0
2075,865.0426326483133,0.005721933048730143
2076,864.9436439918119,-0.011443211324557723
2077,864.9931383200626,0.00572226047264035
2078,865.0132736972041,0.002327807730440057
2079,864.9730029429211,-0.004655507089612598
2080,864.9931383200626,0.0023278619185829186
2081,864.9931383200626,0.0
2082,864.9938442306525,8.160880804464199e-05
2083,864.9924324094727,-0.00016321748289582771
2084,864.9931383200626,8.160887465802347e-05
2085,865.4571359721201,0.05364177257620728
2086,864.5291406680051,-0.10722602721077168
2087,864.9931383200626,0.053670562417251766
2088,864.993138320064,1.5543122344752192e-13
2089,864.9931409192282,3.0048379340286147e-07
2090,864.9931357208957,-6.009680530993933e-07
2091,864.9931383200626,3.0048410426530836e-07
2092,867.265304142298,0.26268021346946835
2093,862.7209724978271,-0.5239840245846228
2094,864.9931383200626,0.2633720397055894
2095,864.993138323202,3.6293190674996367e-10
2096,864.9931383198461,-3.879563337250147e-10
2097,864.9931383171397,-3.128830527998616e-10
2098,864.9931383200626,3.3790747977491264e-10
2099,867.2475719463903,0.26063023236300165
2100,862.7387046937348,-0.5199054339853681
2101,864.9931383200626,0.2613112885816449
2102,864.9931410820948,3.193126207889918e-07
2103,864.9931355580317,-6.386250750445299e-07
2104,864.9931383200613,3.193123321310054e-07
2105,864.9931383200626,1.5543122344752192e-13
2106,865.4464638091047,0.052407986717972754
2107,864.5398128310205,-0.10476107026813342
2108,864.9931383200626,0.052435467090594656
2109,864.9938791631944,8.564728424254042e-05
2110,864.9923974769308,-0.0001712944217580059
2111,864.9931383200626,8.564735758387343e-05
2112,864.9931383200626,0.0
2113,865.0125228011351,0.0022409982477045176
2114,864.9737538389901,-0.004481896056196533
2115,864.9931383200626,0.0022410484695534194
2116,865.0443636514447,0.005922050605100537
2117,864.9419129886805,-0.011843399838096236
2118,864.9931383200626,0.005922401332725258
2119,864.9931383200626,0.0
2120,864.9933320661371,2.2398567800507863e-05
2121,864.9929445739881,-4.479712555349735e-05
2122,864.9931383200626,2.2398572818715934e-05
2123,865.7972543416972,0.09296212721368047
2124,864.189022298428,-0.18575157581113277
2125,864.9931383200626,0.09304862719685669
2126,864.9931383200728,1.176836406102666e-12
2127,864.9931388397433,6.007798702967193e-08
2128,864.9931378003716,-1.2015952677302266e-07
2129,864.9931383200626,6.008036290694463e-08
2130,867.6316421172625,0.3050317604049724
2131,862.3546345228627,-0.6082082923488552
2132,864.9931383200626,0.3059650509862122
2133,864.993138339302,2.2242208075340386e-09
2134,864.99313830127,-4.396794039962515e-09
2135,864.9931383196158,2.1209034528624215e-09
2136,864.9931383200626,5.164757510556228e-11
2137,866.7394535626098,0.20188775669813808
2138,863.2468230775154,-0.40296198248948034
2139,864.9931383200626,0.2022961678933788
2140,864.9931510878536,1.476056898930267e-06
2141,864.9931255522717,-2.952113753451613e-06
2142,864.9931383200625,1.476056898930267e-06
2143,864.9931383200626,2.220446049250313e-14
2144,865.2291806168348,0.027288343261377968
2145,864.7570960232904,-0.054561797512175936
2146,864.9931383200626,0.027295791830761473
2147,864.995605509868,0.0002852265175379287
2148,864.9906711302572,-0.0005704514080107081
2149,864.9931383200626,0.0002852273310871567
2150,864.9931383200626,0.0
2151,865.0000571057379,0.0007998659606434089
2152,864.9862195343873,-0.001599719125677801
2153,864.9931383200626,0.0007998723585478373
2154,865.1116819187847,0.013704570992589815
2155,864.8745947213405,-0.027405386194578885
2156,864.9931383200626,0.013706449402683951
2157,864.9931383200626,0.0
2158,864.9931872106886,5.652140333545219e-06
2159,864.9930894294365,-1.1304280023161084e-05
2160,864.9931383200626,5.6521406666121266e-06
2161,866.2540907298803,0.14577600144511926
