Years,predicted_mean,% Change
2018,0.0,
2019,8.847373930623995,inf
2020,1.0852373829978732,-87.73379093607122
2021,-0.403200022753734,-137.15316382116595
2024,4.578525929369529,-1235.5470414162141
2025,4.873715054833264,6.447252456739561
2026,4.873715054833264,0.0
2027,4.873715054833264,0.0
2028,4.873715054833264,0.0
2029,4.873715054833264,0.0
2030,4.873715054833264,0.0
2031,4.873715054833264,0.0
2032,4.873715054833264,0.0
2033,4.873715054833264,0.0
2034,4.873715054833264,0.0
2035,4.873715054833264,0.0
2036,4.873715054833264,0.0
2037,4.873715054833264,0.0
2038,4.873715054833264,0.0
2039,4.873715054833264,0.0
2040,4.873715054833264,0.0
2041,4.873715054833264,0.0
2042,4.873715054833264,0.0
2043,4.873715054833264,0.0
2044,4.873715054833264,0.0
2045,4.873715054833264,0.0
2046,4.873715054833264,0.0
2047,4.873715054833264,0.0
2048,4.873715054833264,0.0
2049,4.873715054833264,0.0
2050,4.873715054833264,0.0
2051,4.873715054833264,0.0
2052,4.873715054833264,0.0
2053,4.873715054833264,0.0
2054,4.873715054833264,0.0
2055,4.873715054833264,0.0
2056,4.873715054833264,0.0
2057,4.873715054833264,0.0
2058,4.873715054833264,0.0
2059,4.873715054833264,0.0
2060,4.873715054833264,0.0
2061,4.873715054833264,0.0
2062,4.873715054833264,0.0
2063,4.873715054833264,0.0
2064,4.873715054833264,0.0
2065,4.873715054833264,0.0
2066,4.873715054833264,0.0
2067,4.873715054833264,0.0
2068,4.873715054833264,0.0
2069,4.873715054833264,0.0
2070,4.873715054833264,0.0
2071,4.873715054833264,0.0
2072,4.873715054833264,0.0
2073,4.873715054833264,0.0
2074,4.873715054833264,0.0
2075,4.873715054833264,0.0
2076,4.873715054833264,0.0
2077,4.873715054833264,0.0
2078,4.873715054833264,0.0
2079,4.873715054833264,0.0
2080,4.873715054833264,0.0
2081,4.873715054833264,0.0
2082,4.873715054833264,0.0
2083,4.873715054833264,0.0
2084,4.873715054833264,0.0
2085,4.873715054833264,0.0
2086,4.873715054833264,0.0
2087,4.873715054833264,0.0
2088,4.873715054833264,0.0
2089,4.873715054833264,0.0
2090,4.873715054833264,0.0
2091,4.873715054833264,0.0
2092,4.873715054833264,0.0
2093,4.873715054833264,0.0
2094,4.873715054833264,0.0
2095,4.873715054833264,0.0
2096,4.873715054833264,0.0
2097,4.873715054833264,0.0
2098,4.873715054833264,0.0
2099,4.873715054833264,0.0
2100,4.873715054833264,0.0
2101,4.873715054833264,0.0
2102,4.873715054833264,0.0
2103,4.873715054833264,0.0
2104,4.873715054833264,0.0
2105,4.873715054833264,0.0
2106,4.873715054833264,0.0
2107,4.873715054833264,0.0
2108,4.873715054833264,0.0
2109,4.873715054833264,0.0
2110,4.873715054833264,0.0
2111,4.873715054833264,0.0
2112,4.873715054833264,0.0
2113,4.873715054833264,0.0
2114,4.873715054833264,0.0
2115,4.873715054833264,0.0
2116,4.873715054833264,0.0
2117,4.873715054833264,0.0
2118,4.873715054833264,0.0
2119,4.873715054833264,0.0
2120,4.873715054833264,0.0
2121,4.873715054833264,0.0
2122,4.873715054833264,0.0
2123,4.873715054833264,0.0
2124,4.873715054833264,0.0
2125,4.873715054833264,0.0
2126,4.873715054833264,0.0
2127,4.873715054833264,0.0
2128,4.873715054833264,0.0
2129,4.873715054833264,0.0
2130,4.873715054833264,0.0
2131,4.873715054833264,0.0
2132,4.873715054833264,0.0
2133,4.873715054833264,0.0
2134,4.873715054833264,0.0
2135,4.873715054833264,0.0
2136,4.873715054833264,0.0
2137,4.873715054833264,0.0
2138,4.873715054833264,0.0
2139,4.873715054833264,0.0
2140,4.873715054833264,0.0
2141,4.873715054833264,0.0
