Years,predicted_mean,% Change
2018,451.0,
2019,0.0,-100.0
2020,0.0,
2021,0.0,
2024,0.04110331723543931,inf
2025,0.19909790833346977,384.38403935390266
2026,0.19909790833346977,0.0
2027,0.19909790833346977,0.0
2028,0.19909790833346977,0.0
2029,0.19909790833346977,0.0
2030,0.19909790833346977,0.0
2031,0.19909790833346977,0.0
2032,0.19909790833346977,0.0
2033,0.19909790833346977,0.0
2034,0.19909790833346977,0.0
2035,0.19909790833346977,0.0
2036,0.19909790833346977,0.0
2037,0.19909790833346977,0.0
2038,0.19909790833346977,0.0
2039,0.19909790833346977,0.0
2040,0.19909790833346977,0.0
2041,0.19909790833346977,0.0
2042,0.19909790833346977,0.0
2043,0.19909790833346977,0.0
2044,0.19909790833346977,0.0
2045,0.19909790833346977,0.0
2046,0.19909790833346977,0.0
2047,0.19909790833346977,0.0
2048,0.19909790833346977,0.0
2049,0.19909790833346977,0.0
2050,0.19909790833346977,0.0
2051,0.19909790833346977,0.0
2052,0.19909790833346977,0.0
2053,0.19909790833346977,0.0
2054,0.19909790833346977,0.0
2055,0.19909790833346977,0.0
2056,0.19909790833346977,0.0
2057,0.19909790833346977,0.0
2058,0.19909790833346977,0.0
2059,0.19909790833346977,0.0
2060,0.19909790833346977,0.0
2061,0.19909790833346977,0.0
2062,0.19909790833346977,0.0
2063,0.19909790833346977,0.0
2064,0.19909790833346977,0.0
2065,0.19909790833346977,0.0
2066,0.19909790833346977,0.0
2067,0.19909790833346977,0.0
2068,0.19909790833346977,0.0
2069,0.19909790833346977,0.0
2070,0.19909790833346977,0.0
2071,0.19909790833346977,0.0
2072,0.19909790833346977,0.0
2073,0.19909790833346977,0.0
2074,0.19909790833346977,0.0
2075,0.19909790833346977,0.0
2076,0.19909790833346977,0.0
2077,0.19909790833346977,0.0
2078,0.19909790833346977,0.0
2079,0.19909790833346977,0.0
2080,0.19909790833346977,0.0
2081,0.19909790833346977,0.0
2082,0.19909790833346977,0.0
2083,0.19909790833346977,0.0
2084,0.19909790833346977,0.0
2085,0.19909790833346977,0.0
2086,0.19909790833346977,0.0
2087,0.19909790833346977,0.0
2088,0.19909790833346977,0.0
2089,0.19909790833346977,0.0
2090,0.19909790833346977,0.0
2091,0.19909790833346977,0.0
2092,0.19909790833346977,0.0
2093,0.19909790833346977,0.0
2094,0.19909790833346977,0.0
2095,0.19909790833346977,0.0
2096,0.19909790833346977,0.0
2097,0.19909790833346977,0.0
2098,0.19909790833346977,0.0
2099,0.19909790833346977,0.0
2100,0.19909790833346977,0.0
2101,0.19909790833346977,0.0
