Years,predicted_mean,% Change
2018,33.0,
2019,34.44145917042002,4.368058092181881
2020,37.65284986873795,9.324200471378497
2021,41.745483077209684,10.869384980789265
2024,37.7181772362503,-9.64728527278208
2025,36.0821497362357,-4.337504142279281
2026,36.0821497362357,0.0
2027,36.0821497362357,0.0
2028,36.0821497362357,0.0
2029,36.0821497362357,0.0
2030,36.0821497362357,0.0
2031,36.0821497362357,0.0
2032,36.0821497362357,0.0
2033,36.0821497362357,0.0
2034,36.0821497362357,0.0
2035,36.0821497362357,0.0
2036,36.0821497362357,0.0
2037,36.0821497362357,0.0
2038,36.0821497362357,0.0
2039,36.0821497362357,0.0
2040,36.0821497362357,0.0
2041,36.0821497362357,0.0
2042,36.0821497362357,0.0
2043,36.0821497362357,0.0
2044,36.0821497362357,0.0
2045,36.0821497362357,0.0
2046,36.0821497362357,0.0
2047,36.0821497362357,0.0
2048,36.0821497362357,0.0
2049,36.0821497362357,0.0
2050,36.0821497362357,0.0
2051,36.0821497362357,0.0
2052,36.0821497362357,0.0
2053,36.0821497362357,0.0
2054,36.0821497362357,0.0
2055,36.0821497362357,0.0
2056,36.0821497362357,0.0
2057,36.0821497362357,0.0
2058,36.082081571170065,-0.00018891630940709447
2059,36.082217901301334,0.00037783333259877594
2060,36.0821497362357,-0.00018891595250369875
2061,36.0821497362357,0.0
2062,36.0821497362357,0.0
2063,36.0821497362357,0.0
2064,36.0821497362357,0.0
2065,36.0821497362357,0.0
2066,36.0821497362357,0.0
2067,36.0821497362357,0.0
2068,36.0821497362357,0.0
2069,36.0821497362357,0.0
2070,36.0821497362357,0.0
2071,36.0821497362357,0.0
2072,36.0821497362357,0.0
2073,36.0821497362357,0.0
2074,36.0821497362357,0.0
2075,36.0821497362357,0.0
2076,36.0821497362357,0.0
2077,36.0821497362357,0.0
2078,36.0821497362357,0.0
2079,36.0821497362357,0.0
2080,36.0821497362357,0.0
2081,36.0821497362357,0.0
2082,36.0821497362357,0.0
2083,36.0821497362357,0.0
2084,36.0821497362357,0.0
2085,36.0821497362357,0.0
2086,36.0821497362357,0.0
2087,36.0821497362357,0.0
2088,36.0821497362357,0.0
2089,36.0821497362357,0.0
2090,36.0821497362357,0.0
2091,36.0821497362357,0.0
2092,36.0821497362357,0.0
2093,36.0821497362357,0.0
2094,36.0821497362357,0.0
2095,36.0821497362357,0.0
2096,36.0821497362357,0.0
2097,36.0821497362357,0.0
2098,36.0821497362357,0.0
2099,36.0821497362357,0.0
2100,36.0821497362357,0.0
2101,36.0821497362357,0.0
2102,36.0821497362357,0.0
2103,36.0821497362357,0.0
2104,36.0821497362357,0.0
2105,36.0821497362357,0.0
2106,36.0821497362357,0.0
2107,36.0821497362357,0.0
2108,36.0821497362357,0.0
2109,36.0821497362357,0.0
2110,36.0821497362357,0.0
2111,36.0821497362357,0.0
2112,36.0821497362357,0.0
2113,36.0821497362357,0.0
2114,36.0821497362357,0.0
2115,36.0821497362357,0.0
2116,36.0821497362357,0.0
2117,36.0821497362357,0.0
2118,36.0821497362357,0.0
2119,36.0821497362357,0.0
2120,36.0821497362357,0.0
2121,36.0821497362357,0.0
2122,36.0821497362357,0.0
2123,36.0821497362357,0.0
2124,36.0821497362357,0.0
2125,36.0821497362357,0.0
2126,36.0821497362357,0.0
2127,36.0821497362357,0.0
2128,36.0821497362357,0.0
2129,36.0821497362357,0.0
2130,36.0821497362357,0.0
2131,36.0821497362357,0.0
2132,36.0821497362357,0.0
2133,36.0821497362357,0.0
2134,36.0821497362357,0.0
2135,36.0821497362357,0.0
2136,36.0821497362357,0.0
2137,36.0821497362357,0.0
2138,36.0821497362357,0.0
2139,36.0821497362357,0.0
2140,36.0821497362357,0.0
2141,36.0821497362357,0.0
2142,36.0821497362357,0.0
2143,36.0821497362357,0.0
2144,36.0821497362357,0.0
2145,36.0821497362357,0.0
2146,36.0821497362357,0.0
2147,36.0821497362357,0.0
2148,36.0821497362357,0.0
2149,36.0821497362357,0.0
2150,36.08214145347599,-2.295528334084196e-05
2151,36.08215801899541,4.591057722880265e-05
2152,36.0821497362357,-2.2955278078384822e-05
2153,36.0821497362357,0.0
2154,36.0821497362357,0.0
2155,36.0821497362357,0.0
2156,36.0821497362357,0.0
2157,36.0821497362357,0.0
2158,36.0821497362357,0.0
2159,36.0821497362357,0.0
2160,36.0821497362357,0.0
2161,36.0821497362357,0.0
2162,36.0821497362357,0.0
2163,36.0821497362357,0.0
2164,36.0821497362357,0.0
2165,36.0821497362357,0.0
2166,36.0821497362357,0.0
2167,36.0821497362357,0.0
2168,36.0821497362357,0.0
2169,36.0821497362357,0.0
2170,36.0821497362357,0.0
2171,36.0821497362357,0.0
2172,36.0821497362357,0.0
2173,36.0821497362357,0.0
2174,36.0821497362357,0.0
2175,36.0821497362357,0.0
2176,36.0821497362357,0.0
2177,36.0821497362357,0.0
2178,36.0821497362357,0.0
2179,36.0821497362357,0.0
2180,36.0821497362357,0.0
2181,36.0821497362357,0.0
2182,36.0821497362357,0.0
2183,36.0821497362357,0.0
2184,36.0821497362357,0.0
2185,34.601760824914344,-4.10282902250324
2186,37.562538647557055,8.556725877692495
2187,36.0821497362357,-3.941131149871402
2188,36.0821497362357,0.0
2189,36.0821497362357,0.0
2190,36.0821497362357,0.0
2191,36.0821497362357,0.0
2192,36.0821497362357,0.0
2193,36.0821497362357,0.0
2194,36.0821497362357,0.0
2195,36.0821497362357,0.0
2196,36.0821497362357,0.0
2197,36.0821497362357,0.0
2198,36.0821497362357,0.0
2199,36.0821497362357,0.0
2200,36.0821497362357,0.0
2201,36.0821497362357,0.0
2202,36.0821497362357,0.0
2203,36.0821497362357,0.0
2204,36.0821497362357,0.0
2205,36.0821497362357,0.0
2206,36.0821497362357,0.0
2207,36.0821497362357,0.0
2208,36.0821497362357,0.0
2209,36.0821497362357,0.0
2210,36.0821497362357,0.0
2211,36.0821497362357,0.0
2212,36.0821497362357,0.0
2213,36.0821497362357,0.0
2214,36.0821497362357,0.0
2215,36.0821497362357,0.0
2216,36.0821497362357,0.0
2217,36.0821497362357,0.0
2218,36.0821497362357,0.0
2219,36.0821497362357,0.0
2220,36.08169034608543,-0.0012731784376107669
2221,36.08260912638597,0.0025463892953103695
2222,36.0821497362357,-0.0012731622279882338
2223,36.0821497362357,0.0
2224,36.0821497362357,0.0
2225,36.0821497362357,0.0
2226,36.0821497362357,0.0
2227,36.0821497362357,0.0
2228,36.0821497362357,0.0
2229,36.0821497362357,0.0
2230,36.0821497362357,0.0
2231,36.0821497362357,0.0
2232,36.0821497362357,0.0
2233,36.0821497362357,0.0
2234,36.0821497362357,0.0
2235,36.0821497362357,0.0
2236,36.0821497362357,0.0
2237,36.0821497362357,0.0
2238,36.0821497362357,0.0
2239,36.0821497362357,0.0
2240,36.0821497362357,0.0
2241,36.0821497362357,0.0
2242,36.0821497362357,0.0
2243,36.0821497362357,0.0
2244,36.0821497362357,0.0
2245,36.0821497362357,0.0
2246,36.0821497362357,0.0
2247,36.0821497362357,0.0
2248,36.0821497362357,0.0
2249,36.0821497362357,0.0
2250,36.0821497362357,0.0
2251,36.0821497362357,0.0
2252,36.0821497362357,0.0
2253,36.0821497362357,0.0
2254,36.0821497362357,0.0
2255,36.0821497362357,0.0
2256,36.0821497362357,0.0
2257,36.0821497362357,0.0
2258,36.0821497362357,0.0
2259,36.0821497362357,0.0
2260,36.0821497362357,0.0
2261,36.0821497362357,0.0
2262,36.0821497362357,0.0
2263,36.0821497362357,0.0
2264,36.0821497362357,0.0
2265,36.0821497362357,0.0
2266,36.0821497362357,0.0
2267,36.0821497362357,0.0
2268,36.0821497362357,0.0
2269,36.0821497362357,0.0
2270,36.0821497362357,0.0
2271,36.0821497362357,0.0
2272,36.0821497362357,0.0
2273,36.0821497362357,0.0
2274,36.0821497362357,0.0
2275,36.0821497362357,0.0
2276,36.0821497362357,0.0
2277,36.0821497362357,0.0
2278,36.0821497362357,0.0
2279,36.0821497362357,0.0
2280,36.0821497362357,0.0
2281,36.0821497362357,0.0
2282,36.0821497362357,0.0
2283,36.0821497362357,0.0
2284,36.0821497362357,0.0
2285,36.0821497362357,0.0
2286,36.0821497362357,0.0
2287,36.0821497362357,0.0
2288,36.0821497362357,0.0
2289,36.0821497362357,0.0
2290,36.0821497362357,0.0
2291,36.0821497362357,0.0
2292,36.0821497362357,0.0
2293,36.0821497362357,0.0
2294,36.0821497362357,0.0
2295,36.0821497362357,0.0
2296,36.0821497362357,0.0
2297,36.0821497362357,0.0
2298,36.0821497362357,0.0
2299,36.0821497362357,0.0
2300,36.0821497362357,0.0
2301,36.0821497362357,0.0
2302,36.0821497362357,0.0
2303,36.0821497362357,0.0
2304,36.0821497362357,0.0
2305,36.0821497362357,0.0
2306,36.0821497362357,0.0
2307,36.0821497362357,0.0
2308,36.0821497362357,0.0
2309,36.0821497362357,0.0
2310,36.0821497362357,0.0
2311,36.0821497362357,0.0
2312,36.08214891203236,-2.2842412294998837e-06
2313,36.08215056043904,4.56848257002207e-06
2314,36.0821497362357,-2.2842411739887325e-06
2315,36.0821497362357,0.0
2316,36.0821497362357,0.0
2317,36.0821497362357,0.0
2318,36.0821497362357,0.0
2319,36.0821497362357,0.0
2320,36.0821497362357,0.0
2321,36.0821497362357,0.0
2322,36.0821497362357,0.0
2323,36.0821497362357,0.0
2324,36.0821497362357,0.0
2325,36.0821497362357,0.0
2326,36.0821497362357,0.0
2327,36.0821497362357,0.0
2328,36.0821497362357,0.0
2329,36.0821497362357,0.0
2330,36.0821497362357,0.0
2331,36.0821497362357,0.0
2332,36.0821497362357,0.0
2333,36.0821497362357,0.0
2334,36.0821497362357,0.0
2335,36.0821497362357,0.0
2336,36.0821497362357,0.0
2337,36.0821497362357,0.0
2338,36.0821497362357,0.0
2339,36.0821497362357,0.0
2340,36.0821497362357,0.0
2341,36.0821497362357,0.0
2342,36.0821497362357,0.0
2343,36.0821497362357,0.0
2344,36.0821497362357,0.0
2345,36.0821497362357,0.0
2346,36.0821497362357,0.0
2347,34.985337932830966,-3.0397629060977316
2348,37.17896153964043,6.27012267545064
2349,36.0821497362357,-2.950087248228561
2350,36.0821497362357,0.0
2351,36.0821497362357,0.0
2352,36.0821497362357,0.0
2353,36.0821497362357,0.0
2354,36.0821497362357,0.0
2355,36.0821497362357,0.0
2356,36.0821497362357,0.0
2357,36.0821497362357,0.0
2358,36.0821497362357,0.0
2359,36.0821497362357,0.0
2360,36.0821497362357,0.0
2361,36.0821497362357,0.0
2362,36.0821497362357,0.0
2363,36.0821497362357,0.0
2364,36.0821497362357,0.0
2365,36.0821497362357,0.0
2366,36.0821497362357,0.0
2367,36.0821497362357,0.0
2368,36.0821497362357,0.0
2369,36.0821497362357,0.0
2370,36.0821497362357,0.0
2371,36.0821497362357,0.0
2372,36.0821497362357,0.0
2373,36.0821497362357,0.0
